ref_musee;nom_du_musee;regions;ville;annee;departements;date_appellation;payant;gratuit;total;note;commentaire
5432901;Musée du Château de Lunéville;GRAND EST;LUNEVILLE;2018;MEURTHE ET MOSELLE;01/02/2003;37242;114559;151801;;
2828001;Musée de l'Histoire du Perche;CENTRE;NOGENT-LE-ROTROU;2002;EURE ET LOIR;;7611;4879;12490;;
5439502;Muséum- Aquarium de Nancy;GRAND EST;NANCY;2018;MEURTHE ET MOSELLE;01/02/2003;32219;68617;100836;;
3604401;Musées de Châteauroux - Hôtel Bertrand;CENTRE;CHATEAUROUX;2002;INDRE;;0;10842;10842;;
5535101;Musée Jules Bastien-Lepage - Musée de la Fortification;GRAND EST;MONTMEDY;2018;MEUSE;01/02/2003;2599;9023;11622;;
3719601;Musée de l'Hôtel de Ville;CENTRE;RICHELIEU;2002;INDRE ET LOIRE;;966;0;966;;
5546301;Musée d'Art Sacré de la Meuse;GRAND EST;SAINT-MIHIEL;2018;MEUSE;01/02/2003;1182;186;1368;;
3720501;Musée Balzac;CENTRE;SACHE;2002;INDRE ET LOIRE;30/04/2002;25802;2004;27806;;
5754001;Musée Militaire et Erckmann-Chatrian;GRAND EST;PHALSBOURG;2018;MOSELLE;01/02/2003;578;242;820;;
3724101;Musée du Savignéen;CENTRE;SAVIGNE-SUR-LATHAN;2002;INDRE ET LOIRE;;1780;0;1780;;
5763102;Moulin de la Blies - Musée des Techniques Faïencières (+ Jardin d'Hiver, Musée de La Faïence);GRAND EST;SARREGUEMINES;2018;MOSELLE;01/02/2003;12279;20014;32293;;
3726105;Musée du Compagnonnage;CENTRE;TOURS;2002;INDRE ET LOIRE;;42011;9128;51139;;
5767201;La Tour aux Puces - Musée du Pays Thionvillois;GRAND EST;THIONVILLE;2018;MOSELLE;01/02/2003;1006;9968;10974;;
3726103;Musée de l'Hôtel Goüin;CENTRE;TOURS;2002;INDRE ET LOIRE;;5579;5070;10649;;
8816001;Musée Départemental d'Art Ancien et Contemporain;GRAND EST;EPINAL;2018;VOSGES;01/02/2003;3297;14838;18135;;
3728201;Musée de Minerve;CENTRE;YZEURES-SUR-CREUSE;2002;INDRE ET LOIRE;;0;1797;1797;;
9712002;Musée Départemental Victor Schoelcher;GUADELOUPE;POINTE-A-PITRE;2018;GUADELOUPE;01/02/2003;0;7961;7961;;
4113601;Musée de la Corbillière;CENTRE;MER;2002;LOIR ET CHER;;973;0;973;;
0269101;Musée Entomologique;HAUTS-DE-FRANCE;SAINT-QUENTIN;2018;AISNE;01/02/2003;4801;10690;15491;;
4502801;Musée Daniel Vannier;CENTRE;BEAUGENCY;2002;LOIRET;;2489;1466;3955;;
0278901;Musée de La Thiérache;HAUTS-DE-FRANCE;VERVINS;2018;AISNE;01/02/2003;0;5127;5127;;
4520301;Musée Gaston Couté;CENTRE;MEUNG-SUR-LOIRE;2002;LOIRET;;174;207;381;;
5903601;Musée d'Histoire et d'Archéologie;HAUTS-DE-FRANCE;AVESNES-SUR-HELPE;2018;NORD;01/02/2003;;;;F;
4520801;Musée du Gatinais;CENTRE;MONTARGIS;2002;LOIRET;27/12/2002;223;322;545;;
5906701;Musée du Mont-de-Piété;HAUTS-DE-FRANCE;BERGUES;2018;NORD;01/02/2003;458;2205;2663;;
4520802;Musée Girodet;CENTRE;MONTARGIS;2002;LOIRET;27/12/2002;906;1374;2280;;
5917201;Musée d'Archéologie et d'Histoire Locale;HAUTS-DE-FRANCE;DENAIN;2018;NORD;01/02/2003;0;958;958;;
4523401;Musée des Sciences Naturelles;CENTRE;ORLEANS;2002;LOIRET;06/01/2002;65050;0;65050;;
5917801;Musée de la Chartreuse;HAUTS-DE-FRANCE;DOUAI;2018;NORD;01/02/2003;4195;22383;26578;;
4523403;Musée des Beaux-Arts;CENTRE;ORLEANS;2002;LOIRET;06/01/2002;13105;39961;53066;;
5918304;Lieu d'Art et Action Contemporaine de Dunkerque - LAAC;HAUTS-DE-FRANCE;DUNKERQUE;2018;NORD;01/02/2003;6121;21219;27340;;
0840901;Musée du Château-Fort;CHAMPAGNE-ARDENNES;SEDAN;2002;ARDENNES;;56867;0;56867;;
5955501;MusVerre;HAUTS-DE-FRANCE;SARS-POTERIES;2018;NORD;01/02/2003;15724;17935;33659;;
1038702;Musée Vauluisant - Musée Historique de Troyes et de la Champagne;CHAMPAGNE-ARDENNES;TROYES;2002;AUBE;;0;0;0;;"1038702 ; 1038703"
5900901;LAM - Lille Métropole Musée d'Art Moderne, d'Art Contemporain et d'Art Brut;HAUTS-DE-FRANCE;VILLENEUVE-D'ASCQ;2018;NORD;01/02/2003;86815;44957;131772;;
1038705;Maison de l'Outil  et de la Pensée Ouvrière;CHAMPAGNE-ARDENNES;TROYES;2002;AUBE;;17000;0;17000;;
6002901;Musée de la Céramique Architecturale;HAUTS-DE-FRANCE;AUNEUIL;2018;OISE;01/02/2003;;;;F;
5212101;Musée des Beaux-Arts et d'Archéologie;CHAMPAGNE-ARDENNES;CHAUMONT;2002;HAUTE-MARNE;;1631;4409;6040;;
6015901;Musée du Château de Compiègne;HAUTS-DE-FRANCE;COMPIEGNE;2018;OISE;06/01/2002;32004;54444;86448;;"6015901 ; 6015903"
5226902;Musée d'Art et d'Histoire;CHAMPAGNE-ARDENNES;LANGRES;2002;HAUTE-MARNE;;2803;5052;7855;;
6015905;Musée de la Figurine Historique;HAUTS-DE-FRANCE;COMPIEGNE;2018;OISE;01/02/2003;4431;3589;8020;;
2A14201;Musée de l'Alta Rocca;CORSE;LEVIE;2002;CORSE DU SUD;;;;;F;
6017601;Musée de l'Archerie et de l'Art Sacré;HAUTS-DE-FRANCE;CREPY-EN-VALOIS;2018;OISE;01/02/2003;3331;4023;7354;;
2B00901;Musée d'archéologie d'Aleria - Jérôme Carcopino;CORSE;ALERIA;2002;HAUTE-CORSE;;31530;18210;49740;;
6039501;Musée de la Nacre et de la Tabletterie;HAUTS-DE-FRANCE;MERU;2018;OISE;18/04/2008;12389;4619;17008;;
2505602;Musée du Temps;FRANCHE-COMTE;BESANCON;2002;DOUBS;;28031;0;28031;;
6047103;Musée Jean Calvin;HAUTS-DE-FRANCE;NOYON;2018;OISE;01/02/2003;2014;1006;3020;;
2546201;Musée de Pontarlier;FRANCHE-COMTE;PONTARLIER;2002;DOUBS;;5235;4910;10145;;
6061203;Musée de la Vénerie;HAUTS-DE-FRANCE;SENLIS;2018;OISE;01/02/2003;1303;3355;4658;;
7013901;Musée Départemental de la Montagne Albert Demard;FRANCHE-COMTE;LE HAUT-DU-THEM;2002;HAUTE-SAONE;;5517;4480;9997;;
6204102;Musée des Beaux-Arts;HAUTS-DE-FRANCE;ARRAS;2018;PAS-DE-CALAIS;06/01/2002;50902;27467;78369;;
3933301;Musée du Jouet;FRANCHE-COMTE;MOIRANS-EN-MONTAGNE;2002;JURA;;42160;4928;47088;;
6211901;Musée Régional d'Ethnologie;HAUTS-DE-FRANCE;BETHUNE;2018;PAS-DE-CALAIS;01/02/2003;0;4766;4766;;
3943401;Musée Municipal de Poligny;FRANCHE-COMTE;POLIGNY;2002;JURA;;;;;F;
6276701;Musée Municipal Bruno Danvin;HAUTS-DE-FRANCE;SAINT-POL-SUR-TERNOISE;2018;PAS-DE-CALAIS;01/02/2003;0;3415;3415;;
3950001;Musée des Salines;FRANCHE-COMTE;SALINS-LES-BAINS;2002;JURA;;55404;0;55404;;
9111401;Musée Municipal Robert Dubois-Corneau;ILE-DE-FRANCE;BRUNOY;2018;ESSONNE;01/02/2003;139;2555;2694;;
9730901;Musée des Cultures Guyanaises;GUYANE;CAYENNE;2002;GUYANE;;0;4623;4623;;
9120001;Musée du Château;ILE-DE-FRANCE;DOURDAN;2018;ESSONNE;01/02/2003;6371;9190;15561;;
9201203;Musée Départemental Albert-Kahn;ILE-DE-FRANCE;BOULOGNE-BILLANCOURT;2002;HAUTS DE SEINE;;55261;16853;72114;;
9202602;Musée des Travaux Publics;ILE-DE-FRANCE;COURBEVOIE;2018;HAUTS DE SEINE;06/01/2002;;;;F;
9201201;Musée des Années Trente;ILE-DE-FRANCE;BOULOGNE-BILLANCOURT;2002;HAUTS DE SEINE;;48868;0;48868;;
9206401;Musée des Avelines - Musée d'Art et d'Histoire;ILE-DE-FRANCE;SAINT-CLOUD;2018;HAUTS DE SEINE;01/02/2003;4127;10174;14301;;
9202502;Musée des Transports Urbains, Interurbains et Ruraux;ILE-DE-FRANCE;COLOMBES;2002;HAUTS DE SEINE;;0;0;;F;
7510503;Grande Galerie de l'Evolution (Muséum National d'Histoire Naturelle);ILE-DE-FRANCE;PARIS;2018;PARIS;06/01/2002;404497;344572;749069;;
9202602;Musée des Travaux Publics;ILE-DE-FRANCE;COURBEVOIE;2002;HAUTS DE SEINE;06/01/2002;;;;F;
7511601;Musée d'Ennery;ILE-DE-FRANCE;PARIS;2018;PARIS;06/01/2002;0;721;721;;
9204801;Musée d'Art et d'Histoire;ILE-DE-FRANCE;MEUDON;2002;HAUTS DE SEINE;;926;6786;7712;;
7510103;Etablissement public du musée d'Orsay et de l'Orangerie - Musée de l'Orangerie;ILE-DE-FRANCE;PARIS;2018;PARIS;06/01/2002;636405;367882;1004287;;
9206301;Musée National des Châteaux de Malmaison et de Bois-Préau;ILE-DE-FRANCE;RUEIL-MALMAISON;2002;HAUTS DE SEINE;06/01/2002;47759;28874;76633;;
7510902;Musée de la Franc-Maçonnerie;ILE-DE-FRANCE;PARIS;2018;PARIS;01/02/2003;11392;7405;18797;;
9207101;Musée de l'Île-de-France;ILE-DE-FRANCE;SCEAUX;2002;HAUTS DE SEINE;;8080;21741;29821;;
7510703;Musée National Auguste Rodin;ILE-DE-FRANCE;PARIS;2018;PARIS;06/01/2002;390870;169105;559975;;
7510507;Galerie de Botanique (Muséum National National d'Histoire Naturelle);ILE-DE-FRANCE;PARIS;2002;PARIS;06/01/2002;;;;F;
7511202;Établissement Public de la Porte Dorée - Musée de National de l’Histoire de l’Immigration;ILE-DE-FRANCE;PARIS;2018;PARIS;16/11/2006;62636;134929;197565;;"7511202 ; 7511201 ; 7511203"
7510808;Petit Palais, Musée des Beaux-Arts de la ville de Paris;ILE-DE-FRANCE;PARIS;2002;PARIS;;;;;F;
7511203;Etablissement Public de la Porte Dorée - Palais;ILE-DE-FRANCE;PARIS;2018;PARIS;;11819;103858;115677;;"7511202 ; 7511201 ; 7511203"
7510802;Musée de la Musique;ILE-DE-FRANCE;PARIS;2002;PARIS;06/01/2002;126299;17512;143811;;
7510306;Musée Cognacq-Jay, Musée du XVIIIe siècle de la ville de Paris;ILE-DE-FRANCE;PARIS;2018;PARIS;08/07/2004;23107;44463;67570;;
7510107;Musée de la Mode et du Textile (Union Centrale des Arts Décoratifs);ILE-DE-FRANCE;PARIS;2002;PARIS;06/01/2002;;;;;"7510102 ; 7510107 ; 7511001"
7510301;Musée de la Chasse et de la Nature;ILE-DE-FRANCE;PARIS;2018;PARIS;01/02/2003;56110;70929;127039;;
7510306;Musée Cognacq-Jay, Musée du XVIIIe siècle de la ville de Paris;ILE-DE-FRANCE;PARIS;2002;PARIS;;1399;34654;36053;;
7510807;Musée Cernuschi, Musée des Arts de l'Asie de la ville de Paris;ILE-DE-FRANCE;PARIS;2018;PARIS;08/07/2004;68136;24975;93111;;
7510609;Musée des Monnaies et des Médailles;ILE-DE-FRANCE;PARIS;2002;PARIS;06/01/2002;26104;0;26104;;
7510107;Musée de la Mode et du Textile (MAD);ILE-DE-FRANCE;PARIS;2018;PARIS;06/01/2002;;;;R;"7510102 ; 7510107 ; 7511001"
7713101;Musée Municipal des Capucins;ILE-DE-FRANCE;COULOMMIERS;2002;SEINE ET MARNE;;1433;1277;2710;;
7511403;Musée d'Art et d'Histoire de l'Hôpital Sainte-Anne;ILE-DE-FRANCE;PARIS;2018;PARIS;31/03/2016;0;7025;7025;;
7728501;Musée Henri Chapu;ILE-DE-FRANCE;LE MEE-SUR-SEINE;2002;SEINE ET MARNE;;0;1370;1370;;
7510516;Musée du Service de Santé des Armées du Val-de-Grâce;ILE-DE-FRANCE;PARIS;2018;PARIS;06/12/2006;6014;16975;22989;;
7728401;Musée Bossuet;ILE-DE-FRANCE;MEAUX;2002;SEINE ET MARNE;;4772;3429;8201;;
7713201;Maison Natale de Louis Braille;ILE-DE-FRANCE;COUPVRAY;2018;SEINE ET MARNE;01/02/2003;5021;963;5984;;
7744501;Ecomusée;ILE-DE-FRANCE;SAVIGNY-LE-TEMPLE;2002;SEINE ET MARNE;;0;4851;4851;;
7728402;Musée de la Grande Guerre du Pays de Meaux;ILE-DE-FRANCE;MEAUX;2018;SEINE ET MARNE;15/03/2007;76938;43062;120000;;
9306601;Musée d'Art et d'Histoire;ILE-DE-FRANCE;SAINT-DENIS;2002;SEINE SAINT-DENIS;;24133;0;24133;;
7731601;Musée Municipal;ILE-DE-FRANCE;MORET-SUR-LOING;2018;SEINE ET MARNE;01/02/2003;0;2417;2417;;
9520501;Musée de la Renaissance - Château d'Ecouen;ILE-DE-FRANCE;ECOUEN;2002;VAL D'OISE;06/01/2002;15717;36022;51739;;
7740501;Musée des Pays de Seine-et-Marne;ILE-DE-FRANCE;SAINT-CYR-SUR-MORIN;2018;SEINE ET MARNE;01/02/2003;925;9959;10884;;
9531301;Musée d'Art et d'Histoire Louis Senlecq;ILE-DE-FRANCE;L'ISLE-ADAM;2002;VAL D'OISE;;2401;13284;15685;;
9542801;Musée jean-Jacques Rousseau;ILE-DE-FRANCE;MONTMORENCY;2018;VAL D'OISE;01/02/2003;1327;1550;2877;;
9535101;Musée intercommunal d’histoire et d’archéologie de Louvres;ILE-DE-FRANCE;ROISSY-EN-FRANCE;2002;VAL D'OISE;;;;;F;
7817201;Musée de la Batellerie et des Voies Navigables;ILE-DE-FRANCE;CONFLANS-SAINTE-HONORINE;2018;YVELINES;01/02/2003;8594;2518;11112;;
7835001;Musée Promenade Marly/Louveciennes;ILE-DE-FRANCE;LOUVECIENNES;2002;YVELINES;;3062;3128;6190;;
7832201;Musée de la Toile de Jouy;ILE-DE-FRANCE;JOUY-EN-JOSAS;2018;YVELINES;01/02/2003;7047;2458;9505;;
9741101;Musée Départemental de la Réunion - Musée Léon Dierx;LA REUNION;SAINT-DENIS;2002;REUNION;;0;18992;18992;;
7855103;Musée d'Archéologie Nationale (des origines à l'an mille) - Château de st-Germain-en-Laye;ILE-DE-FRANCE;SAINT-GERMAIN-EN-LAYE;2018;YVELINES;06/01/2002;20604;79805;100409;;
9743501;Musée Historique de Villèle;LA REUNION;SAINT-GILLES-LES-HAUTS;2002;REUNION;;14553;17500;32053;;
9741102;Muséum d'Histoire Naturelle;LA REUNION;SAINT-DENIS;2018;REUNION;06/01/2002;5282;25523;30805;;
1126202;Musée Archéologique - Ensemble monumental de Narbonne;LANGUEDOC-ROUSSILLON;NARBONNE;2002;AUDE;2002-06-13 00:00:00;;;;;"1126201 ; 1126202"
9743501;Musée Historique de Villèle;LA REUNION;SAINT-GILLES-LES-HAUTS;2018;REUNION;01/02/2003;19467;21090;40557;;
3035101;Musée Pierre de Luxembourg;LANGUEDOC-ROUSSILLON;VILLENEUVE-LES-AVIGNON;2002;GARD;;5560;1779;7339;;
9720902;Musée Régional d'Histoire et d'Ethnologie;MARTINIQUE;FORT-DE-FRANCE;2018;MARTINIQUE;01/02/2003;2412;912;3324;;
3403201;Musée des Beaux-Arts de Béziers;LANGUEDOC-ROUSSILLON;BEZIERS;2002;HERAULT;;11735;0;11735;;
9720904;Musée du Père Pinchon;MARTINIQUE;FORT-DE-FRANCE;2018;MARTINIQUE;09/12/2014;;;;NC;
3403901;Musée de l'Etang de Thau;LANGUEDOC-ROUSSILLON;BOUZIGUES;2002;HERAULT;;21559;447;22006;;
1411804;Mémorial de Caen;NORMANDIE;CAEN;2018;CALVADOS;01/02/2003;334917;54521;389438;;
3411901;Musée de la Cloche et de la Sonnaille;LANGUEDOC-ROUSSILLON;HEREPIAN;2002;HERAULT;;7912;1352;9264;;
1436601;Musée d'Art et d'Histoire de Lisieux;NORMANDIE;LISIEUX;2018;CALVADOS;01/02/2003;149;7278;7427;;
3417209;Musée du Vieux Montpellier;LANGUEDOC-ROUSSILLON;MONTPELLIER;2002;HERAULT;;0;6054;6054;;
1447801;Musée Municipal;NORMANDIE;ORBEC;2018;CALVADOS;01/02/2003;0;978;978;;
4811601;Ecomusée du Mont Lozère;LANGUEDOC-ROUSSILLON;LE PONT DE MONTVERT;2002;LOZERE;;3851;3140;6991;;
1451201;Musée du Château;NORMANDIE;PONTECOULANT;2018;CALVADOS;01/02/2003;2859;2705;5564;;
6613603;Musée Hyacinthe Rigaud;LANGUEDOC-ROUSSILLON;PERPIGNAN;2002;PYRENEES ORIENTALES;;3345;2616;5961;;
1458201;Château de Saint-Germain de Livet;NORMANDIE;SAINT-GERMAIN DE LIVET;2018;CALVADOS;01/02/2003;9104;6868;15972;;
1927501;Musée du Pays d'Ussel;LIMOUSIN;USSEL;2002;CORREZE;08/08/2002;0;2950;2950;;
1474701;Musée et Sites archéologiques de Vieux-la-Romaine;NORMANDIE;VIEUX;2018;CALVADOS;01/02/2003;6245;17558;23803;;
2309601;Musée d'Art et d'Archéologie;LIMOUSIN;GUERET;2002;CREUSE;;4711;7125;11836;;
1475401;Paléospace / Musée Paléontologique;NORMANDIE;VILLERS-SUR-MER;2018;CALVADOS;01/02/2003;52927;7152;60079;;
5415401;Les Sources d'Hercule;LORRAINE;DENEUVRE;2002;MEURTHE ET MOSELLE;;5799;749;6548;;
5012902;Musée Thomas Henry;NORMANDIE;CHERBOURG-EN-COTENTIN;2018;MANCHE;01/02/2003;2816;9810;12626;;
5432301;Musée Municipal des Emaux et Faïences;LORRAINE;LONGWY;2002;MEURTHE ET MOSELLE;;3708;2134;5842;;
5012901;Muséum Emmanuel Liais;NORMANDIE;CHERBOURG-EN-COTENTIN;2018;MANCHE;01/02/2003;2215;6077;8292;;
5439506;Musée des Beaux-Arts de Nancy;LORRAINE;NANCY;2002;MEURTHE ET MOSELLE;06/01/2002;50232;66245;116477;;
5021801;Musée Richard Anacréon;NORMANDIE;GRANVILLE;2018;MANCHE;01/02/2003;6711;7250;13961;;
5512201;Musée de la Céramique et de l'Ivoire;LORRAINE;COMMERCY;2002;MEUSE;;1333;856;2189;;
5021803;Musée Christian Dior;NORMANDIE;GRANVILLE;2018;MANCHE;01/02/2003;49563;7439;57002;;
5535101;Musée Jules Bastien-Lepage - Musée de la Fortification;LORRAINE;MONTMEDY;2002;MEUSE;;21195;536;21731;;
5052501;Musée du Granit;NORMANDIE;SAINT-MICHEL-DE-MONTJOIE;2018;MANCHE;01/02/2003;64;2078;2142;;
5730601;Musée des Mines de fer de Lorraine;LORRAINE;NEUFCHEF;2002;MOSELLE;;19700;0;19700;;
6116901;Musée du Château de Flers;NORMANDIE;FLERS;2018;ORNE;11/11/2002;1326;5339;6665;;
5754001;Musée Militaire et Erckmann-Chatrian;LORRAINE;PHALSBOURG;2002;MOSELLE;;1699;365;2064;;
7605701;Musée Municipal;NORMANDIE;BARENTIN;2018;SEINE-MARITIME;01/02/2003;0;250;250;;
9723101;Musée de La Canne;MARTINIQUE;LES TROIS ILETS;2002;MARTINIQUE;;;;;NC;
7616402;Maison des Templiers;NORMANDIE;CAUDEBEC-EN-CAUX;2018;SEINE-MARITIME;01/02/2003;;;;F;
0921101;Musée d'Archéologie;MIDI-PYRENEES;MONTSEGUR;2002;ARIEGE;;34120;0;34120;;
7623101;Musée d'Elbeuf;NORMANDIE;ELBEUF;2018;SEINE-MARITIME;01/02/2003;6223;16869;23092;;
1208901;Musée Régional de Géologie Pierre Vetter;MIDI-PYRENEES;DECAZEVILLE;2002;AVEYRON;;0;1552;1552;;
7625901;Les Pêcheries, Musée de Fécamp;NORMANDIE;FECAMP;2018;SEINE-MARITIME;01/02/2003;48788;27833;76621;;
1220201;Musée Fenaille;MIDI-PYRENEES;RODEZ;2002;AVEYRON;;10278;11878;22156;;
7646201;Musée Mathon-Durand;NORMANDIE;NEUFCHATEL-EN-BRAY;2018;SEINE-MARITIME;01/02/2003;934;881;1815;;
1225401;Musée des Arts et Métiers Traditionnels;MIDI-PYRENEES;SALLES-LA-SOURCE;2002;AVEYRON;;8649;1105;9754;;
7647301;Ecomusée de la Basse-Seine;NORMANDIE;NOTRE-DAME-DE-BLIQUETUIT;2018;SEINE-MARITIME;01/02/2003;17285;2814;20099;;
1225501;Musée du Charroi Rural et de l'Artisanat Traditionnel;MIDI-PYRENEES;SALMIECH;2002;AVEYRON;;0;2559;2559;;
1730002;Musée du Nouveau Monde;NOUVELLE-AQUITAINE;LA ROCHELLE;2018;CHARENTE-MARITIME;26/05/2002;6972;14394;21366;;
3216001;Musée Campanaire;MIDI-PYRENEES;L'ISLE JOURDAIN;2002;GERS;;8344;1901;10245;;
1730004;Musée d'Orbigny-Bernon;NOUVELLE-AQUITAINE;LA ROCHELLE;2018;CHARENTE-MARITIME;26/05/2002;;;;F;
3147201;Musée Archéologique;MIDI-PYRENEES;SAINT-BERTRAND-DE-COMMINGES;2002;HAUTE-GARONNE;;;;;F;
1741504;Musée Dupuy-Mestreau;NOUVELLE-AQUITAINE;SAINTES;2018;CHARENTE-MARITIME;01/02/2003;851;965;1816;;
3155509;Muséum d'Histoire Naturelle;MIDI-PYRENEES;TOULOUSE;2002;HAUTE-GARONNE;06/01/2002;;;;F;
1927501;Musée du Pays d'Ussel;NOUVELLE-AQUITAINE;USSEL;2018;CORREZE;08/08/2002;387;2204;2591;;
3155501;Les Abattoirs, Musée d'Art Moderne et Contemporain;MIDI-PYRENEES;TOULOUSE;2002;HAUTE-GARONNE;;30000;64471;94471;;
2309601;Musée d'Art et d'Archéologie;NOUVELLE-AQUITAINE;GUERET;2018;CREUSE;01/02/2003;353;1834;2187;;
3155503;Musée Paul Dupuy;MIDI-PYRENEES;TOULOUSE;2002;HAUTE-GARONNE;;10565;6151;16716;;
7919103;Musée ethnographique et archéologique du Donjon;NOUVELLE-AQUITAINE;NIORT;2018;DEUX-SEVRES;01/02/2003;9006;9733;18739;;
6530601;Musée-château Gaston Phébus;MIDI-PYRENEES;MAUVEZIN;2002;HAUTES-PYRENEES;;33099;0;33099;;
7919104;Musée Bernard d’Agesci;NOUVELLE-AQUITAINE;NIORT;2018;DEUX-SEVRES;01/02/2003;5756;10476;16232;;
6544001;Musée Massey;MIDI-PYRENEES;TARBES;2002;HAUTES-PYRENEES;06/10/2002;1756;1513;3269;;
2429901;Musée des Arts et Traditions Populaires du Périgord;NOUVELLE-AQUITAINE;MUSSIDAN;2018;DORDOGNE;01/02/2003;1246;1552;2798;;
4604001;Musée de Préhistoire de Cabrerets;MIDI-PYRENEES;CABRERETS;2002;LOT;;81100;600;81700;;
2432201;Musée d'Art et d'Archéologie du Périgord (MAAP);NOUVELLE-AQUITAINE;PERIGUEUX;2018;DORDOGNE;01/02/2003;8547;14479;23026;;
4610202;Musée Champollion;MIDI-PYRENEES;FIGEAC;2002;LOT;;29428;0;29428;;
2452002;Musée de Sarlat et du Périgord Noir;NOUVELLE-AQUITAINE;SARLAT-LA-CANEDA;2018;DORDOGNE;01/02/2003;;;;F;
4610201;Musée du Vieux Figeac;MIDI-PYRENEES;FIGEAC;2002;LOT;;572;364;936;;
8708501;Musée Municipal des Beaux-Arts de Limoges - Palais de l'Evêché;NOUVELLE-AQUITAINE;LIMOGES;2018;HAUTE VIENNE;18/07/2002;8139;20477;28616;;
4630901;Musée de l'Automate;MIDI-PYRENEES;SOUILLAC;2002;LOT;;32675;3174;35849;;
4004601;Musée Historique de l'Hydravion;NOUVELLE-AQUITAINE;BISCARROSSE;2018;LANDES;01/02/2003;16589;2703;19292;;
5913501;Musée Départemental de Flandre;NORD-PAS-DE-CALAIS;CASSEL;2002;NORD;;0;12406;12406;;
4016701;Atelier-Musée  (Ecomusée de la Grande Landes);NOUVELLE-AQUITAINE;LUXEY;2018;LANDES;01/02/2003;;;;F;
6210801;Musée Municipal;NORD-PAS-DE-CALAIS;BERCK-SUR-MER;2002;PAS-DE-CALAIS;05/04/2002;8402;0;8402;;
4024601;Ecomusée de la Grande Lande;NOUVELLE-AQUITAINE;SABRES;2018;LANDES;01/02/2003;73617;14121;87738;;
1411802;Musée de Normandie;BASSE-NORMANDIE;CAEN;2002;CALVADOS;06/01/2002;83068;0;83068;;
4028701;Musée Municipal du Lac;NOUVELLE-AQUITAINE;SANGUINET;2018;LANDES;01/02/2003;2035;1314;3349;;
1433301;Musée d'Ethnographie et d'Arts Populaires et Musée de la Marine;BASSE-NORMANDIE;HONFLEUR;2002;CALVADOS;;20296;1266;21562;;
4700101;Musée des Beaux-Arts;NOUVELLE-AQUITAINE;AGEN;2018;LOT ET GARONNE;01/02/2003;10123;12082;22205;;
1436601;Musée d'Art et d'Histoire de Lisieux;BASSE-NORMANDIE;LISIEUX;2002;CALVADOS;;495;4184;4679;;
4715701;Musée Municipal Albert Marzelles;NOUVELLE-AQUITAINE;MARMANDE;2018;LOT ET GARONNE;01/02/2003;0;4128;4128;;
5002901;Musée de la Pomme et de la Poire;BASSE-NORMANDIE;BARENTON;2002;MANCHE;;3545;0;3545;;
4716701;Musée du Liège et du Bouchon;NOUVELLE-AQUITAINE;MEZIN;2018;LOT ET GARONNE;05/07/2006;3521;1052;4573;;
5008201;Musée du Vieux Château;BASSE-NORMANDIE;BRICQUEBEC-EN-COTENTIN;2002;MANCHE;;533;0;533;;
6419001;Musée Gallo-Romain de Claracq;NOUVELLE-AQUITAINE;CLARACQ;2018;PYRÉNÉES ATLANTIQUES;30/05/2017;1110;2294;3404;;
5021801;Musée Richard Anacréon;BASSE-NORMANDIE;GRANVILLE;2002;MANCHE;;2904;2572;5476;;
6444503;Musée National du Château;NOUVELLE-AQUITAINE;PAU;2018;PYRÉNÉES ATLANTIQUES;06/01/2002;51062;45026;96088;;
6137901;Musée Départemental des Arts et Traditions Populaires du Perche;BASSE-NORMANDIE;SAINT-CYR LA ROSIERE;2002;ORNE;;8216;3804;12020;;
6444502;Musée Bernadotte;NOUVELLE-AQUITAINE;PAU;2018;PYRÉNÉES ATLANTIQUES;01/02/2003;1365;2247;3612;;
2705601;Musée Municipal;HAUTE-NORMANDIE;BERNAY;2002;EURE;;6241;0;6241;;
8606603;Musée de la Moto, de l'Automobile et du Vélo;NOUVELLE-AQUITAINE;CHATELLERAULT;2018;VIENNE;01/02/2003;5186;6380;11566;;
2722901;Musée de l'Ancien Evêché;HAUTE-NORMANDIE;EVREUX;2002;EURE;;0;19153;19153;;
8613701;Musée Charbonneau-Lassay;NOUVELLE-AQUITAINE;LOUDUN;2018;VIENNE;01/02/2003;0;2019;2019;;
7621701;Château-Musée de Dieppe;HAUTE-NORMANDIE;DIEPPE;2002;SEINE-MARITIME;25/05/2002;38185;5525;43710;;
8619401;Musée Rupert de Chièvres;NOUVELLE-AQUITAINE;POITIERS;2018;VIENNE;06/01/2002;;;;F;
7635102;Abbaye de Graville - Musée du Prieuré de Graville;HAUTE-NORMANDIE;LE HAVRE;2002;SEINE-MARITIME;;2040;6035;8075;;
1136901;Musée Archéologique;OCCITANIE;SALLELES D'AUDE;2018;AUDE;01/02/2003;7044;2160;9204;;
7649701;Musée Départemental Pierre Corneille;HAUTE-NORMANDIE;LE PETIT-COURONNE;2002;SEINE-MARITIME;;842;1723;2565;;
1209602;Musée Joseph Vaylet;OCCITANIE;ESPALION;2018;AVEYRON;01/02/2003;2065;3274;5339;;
7654010;Musée de la Céramique;HAUTE-NORMANDIE;ROUEN;2002;SEINE-MARITIME;06/01/2002;8100;9012;17112;;
3018903;Musée de la Romanité;OCCITANIE;NIMES;2018;GARD;01/02/2003;162000;8000;170000;;
