id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,email,year,stats,tags,description,wikidata,museofile,mhs
2123103,2751550494,Musée Magnin,,Rue des Bons Enfants,21000,Dijon,France,fr,open,47.3209486,5.0422275,,,,,2003,payant:3809;gratuit:6172;total:9981;label-date:06/01/2002,label:musee de france,,,,
2142502,,Musée des Beaux-Arts,,,,MONTBARD,France,fr,open,,,,,,,2003,payant:197;gratuit:90;total:287;label-date:01/02/2003,label:musee de france,,,,
5806201,3618004518,Musée du Septennat de François Mitterrand,,Place du Château,58120,Château-Chinon (Ville),France,fr,open,47.0672537,3.9351818,http://www.mitterrand.org/Chateau-Chinon-Musee-du-Septennat.html,+33 3 86 85 19 23,,,2003,payant:20573;gratuit:2526;total:23099;label-date:01/02/2003,label:musee de france,,Q979000,M0149,
5805901,,Musée Municipal,,,,LA CHARITE-SUR-LOIRE,France,fr,open,,,,,,,2003,payant:633;gratuit:4023;total:4656;label-date:01/02/2003,label:musee de france,,,,
5830401,1356183136,Musée Auguste Grasset,,Rue de la Caserne,58210,Varzy,France,fr,open,47.3586963,3.3887096,,,,,2003,payant:2067;gratuit:1033;total:3100;label-date:01/02/2003,label:musee de france,,,,
7101401,7419064532,Musée Verger Tarin,,Rue des Marbres,71400,Autun,France,fr,closed,46.9490737,4.3029239,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
7104001,153902869,Musée de la Mine et des Hommes,,Rue du Bois Clair,71450,Blanzy,France,fr,open,46.701234,4.382382640756303,,+33 3 85 68 22 85,,,2003,payant:11645;gratuit:2643;total:14288;label-date:01/02/2003,label:musee de france,,Q3330032,M0163,
7107601,,Musée Denon,,,,CHALON-SUR-SAONE,France,fr,open,,,,,,,2003,payant:988;gratuit:10329;total:11317;label-date:01/02/2003,label:musee de france,,,,
7127001,700244362,Musée des Ursulines,,Rue des Ursulines,71000,Saint-Clément,France,fr,open,46.307027,4.833142197130883,,,,,2003,payant:2441;gratuit:7312;total:9753;label-date:01/02/2003,label:musee de france,,,,
7134201,121382168,Musée Eucharistique du Hiéron,13,Rue de la Paix,71600,Paray-le-Monial,France,fr,open,46.45203975,4.12306320795283,,,,,2003,payant:1895;gratuit:1745;total:3640;label-date:01/02/2003,label:musee de france,,,,
7152601,1153618944,Musée de Préhistoire de Solutré,,Chemin de la Roche,71960,Solutré-Pouilly,France,fr,open,46.2976296,4.718872,http://rochedesolutre.com/musee-et-jardin-archeo/,+33 3 85 35 85 24,,,2003,payant:18401;gratuit:7006;total:25407;label-date:01/02/2003,label:musee de france,,,M0180,
7154302,7419064526,Musée Bourguignon -  Perrin de Puycousin,,Rue de l'Hôpital,71700,Tournus,France,fr,open,46.562054,4.9109128,,,,,2003,payant:1247;gratuit:1231;total:2478;label-date:01/02/2003,label:musee de france,,,,
8938701,8196077887,Musée de Sens,135,Rue des Déportés et de la Résistance,89100,Sens,France,fr,open,48.1975028,3.284393,http://ville-sens.fr/index.php/Les%20mus%C3%A9es?idpage=162&idmetacontenu=187,,,,2003,payant:8997;gratuit:8357;total:17354;label-date:01/02/2003,label:musee de france,,Q3329751,,
8944601,2628533133,Musée Zervos - Maison Romain Rolland,,,89450,Vézelay,France,fr,closed,47.4638215,3.743302,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
2901901,730880579,Musée des Beaux-Arts de Brest,24,Rue Traverse,29200,Brest,France,fr,open,48.38506775,-4.4901760751918545,,,,,2003,payant:1294;gratuit:10438;total:11732;label-date:01/02/2003,label:musee de france,,,,
2903901,3986935,Musée de la Pêche,,Rue Militaire,29900,Concarneau,France,fr,open,47.87218475,-3.916013041508858,,,,,2003,payant:39183;gratuit:3032;total:42215;label-date:01/02/2003,label:musee de france,,,,
2923201,1162498487,Musée des Beaux-Arts,,Place Saint-Corentin,29000,Quimper,France,fr,open,47.996236,-4.102342,,,,,2003,payant:135304;gratuit:31251;total:166555;label-date:01/02/2003,label:musee de france,,,,
2923202,94312010,Musée Départemental Breton,1,Rue du Roi Gradlon,29000,Quimper,France,fr,open,47.9953725,-4.1025369543379,,,,,2003,payant:24650;gratuit:17511;total:42161;label-date:01/02/2003,label:musee de france,,,,
2928901,1458523215,Musée de l'Ecole Rurale en Bretagne,,Route Départementale Numéro 60 de Landévennec à Dinéault,29560,Trégarvan,France,fr,open,48.2448847,-4.2263366,,,,,2003,payant:11890;gratuit:1306;total:13196;label-date:01/02/2003,label:musee de france,,,,
5609001,2210062014,Ecomusée des Forges,,Mail François Giovannelli,56650,Inzinzac-Lochrist,France,fr,open,47.8238742,-3.2535283,http://www.inzinzac-lochrist.fr/Ecomusee-des-Forges.6681.0.html,+33 2 97 36 98 21,,,2003,payant:3883;gratuit:379;total:4262;label-date:01/02/2003,label:musee de france,,,M0223,
5618101,2854735858,Musée National de la Marine,,Grand pont,56290,Port-Louis,France,fr,open,47.7102292,-3.3642103,,,,,2003,payant:41337;gratuit:19191;total:60528;label-date:01/02/2003,label:musee de france,,,,
5624001,528996147,Musée du Château de Suscinio,,Route du Duc Jean V,56370,Sarzeau,France,fr,open,47.5129311,-2.7294371823705177,,,,,2003,payant:94811;gratuit:0;total:94811;label-date:2003-02-01 00:00:00,label:musee de france,,,,
1803302,64598357,Musée des Arts Décoratifs,,Rue de l'Hôtel Lallemant,18000,Bourges,France,fr,open,47.0850865,2.3983016387544134,,,,,2003,payant:0;gratuit:14631;total:14631;label-date:01/02/2003,label:musee de france,,,,
2828001,6528325404,Château Musée des Comtes du Perche,,Rue des Marches du Saint-Jean,28400,Nogent-le-Rotrou,France,fr,open,48.3143308,0.820474,http://www.ville-nogent-le-rotrou.fr/chateau-des-comtes-du-perche,+33 2 37 52 18 02,,musee@chateau-nogentlerotrou.fr,2003,payant:8330;gratuit:5492;total:13822;label-date:01/02/2003,label:musee de france,,,,
3600601,2416267792,Musée de la Chemiserie et de l'Elégance Masculine,,Rue Charles Brillaud,36200,Argenton-sur-Creuse,France,fr,open,46.5884724,1.5182182,,,,,2003,payant:3741;gratuit:3315;total:7056;label-date:01/02/2003,label:musee de france,,,,
3601001,,Château Musée,,,,AZAY-LE-FERRON,France,fr,open,,,,,,,2003,payant:1949;gratuit:0;total:1949;label-date:01/02/2003,label:musee de france,,,,
3713202,65229447,Maison Musée René Descartes,29,Rue Descartes,37160,Descartes,France,fr,closed,46.972620899999995,0.6999355493597434,https://museedescartes.wixsite.com/museedescartes,+33 2 47 59 79 19,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france;label:monuments-historiques;type:monument-historique,,,M0257,PA00097739
3719601,,Musée de l'Hôtel de Ville,,,,RICHELIEU,France,fr,open,,,,,,,2003,payant:685;gratuit:258;total:943;label-date:01/02/2003,label:musee de france,,,,
3720501,68962958,Musée Balzac,,Rue du Château,37190,Saché,France,fr,open,47.245798699999995,0.5446441687934453,,,,,2003,payant:22032;gratuit:3171;total:25203;label-date:30/04/2002,label:musee de france,,,,
3726102,73677174,Musée des Beaux-Arts,,Rue Fleury,37000,Tours,France,fr,open,47.39526145000001,0.6950591874529539,,,,,2003,payant:20379;gratuit:26314;total:46693;label-date:06/01/2002,label:musee de france,,,,
3726103,38546705,Hôtel Goüin,25,Rue du Commerce,37000,Tours,France,fr,open,47.3953091,0.6846798555262408,,,,,2003,payant:3793;gratuit:4136;total:7929;label-date:01/02/2003,label:musee de france;label:monuments-historiques;type:monument-historique,,Q1094425,,PA00098170
3728201,59213253,Musée Minerve,,Place F. Mitterrand,37290,Yzeures-sur-Creuse,France,fr,open,46.786094399999996,0.8711447999999989,,+33 2 47 94 55 01,,,2003,payant:0;gratuit:2367;total:2367;label-date:01/02/2003,label:musee de france,,Q3329282,M0269,
4508201,91175188,Musée de la Marine de Loire,,Allée de Lamballe,45110,Châteauneuf-sur-Loire,France,fr,open,47.864703,2.2173067297297298,,,,,2003,payant:8820;gratuit:3296;total:12116;label-date:01/02/2003,label:musee de france,,,,
4508501,240306634,Hôtel Dieu,2,Rue du Faubourg du Puyrault,45230,Châtillon-Coligny,France,fr,open,47.820727500000004,2.845076619565216,http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=IA00124346,,,,2003,payant:421;gratuit:789;total:1210;label-date:01/02/2003,label:musee de france,,,,
4520801,95074878,Musée Girodet,2,Rue du Faubourg de la Chaussée,45200,Montargis,France,fr,open,47.997254999999996,2.7365194242424016,http://www.musee-girodet.fr,+33 2 38 98 07 81,,,2003,payant:300;gratuit:272;total:572;label-date:27/12/2002,label:musee de france,,Q3329176,M0284,
4523403,152119467,Musée des Beaux-Arts,1,Rue Fernand Rabier,45000,Orléans,France,fr,open,47.90265,1.9097666942148757,,,,,2003,payant:7974;gratuit:37103;total:45077;label-date:06/01/2002,label:musee de france,,,,
0805301,1874188907,Musée de la Maison de la Dernière Cartouche,,Avenue de la Dernière Cartouche,08140,Bazeilles,France,fr,open,49.6817859,4.9754729,,,,,2003,payant:760;gratuit:353;total:1113;label-date:01/02/2003,label:musee de france,,,,
0810501,91146071,Musée Arthur Rimbaud,,Passerelle du Mont Olympe,08000,Charleville-Mézières,France,fr,open,49.775734650000004,4.7220587026654695,,,,,2003,payant:12180;gratuit:0;total:12180;label-date:01/02/2003,label:musee de france,,,,
0810503,1765207774,Musée de l'Ardenne,,Les Arcades,08000,Charleville-Mézières,France,fr,open,49.77272,4.7214458,,,,,2003,payant:66103;gratuit:0;total:66103;label-date:01/02/2003,label:musee de france,,,,
1006401,7820341496,Musée Napoléon Ier,,Rue du Maréchal Valée,10500,Brienne-le-Château,France,fr,open,48.3890775,4.527967,,,,,2003,payant:3110;gratuit:2161;total:5271;label-date:01/02/2003,label:musee de france,,,,
1026801,,Musée Paul Dubois - Alfred Boucher,,,,NOGENT-SUR-SEINE,France,fr,open,,,,,,,2003,payant:6655;gratuit:679;total:7334;label-date:01/02/2003,label:musee de france,,,,
5212102,6620521651,Musée de l'Affiche,1,Place Émile Goguenheim,52000,Chaumont,France,fr,open,48.1105299,5.1354361,,,,,2003,payant:0;gratuit:10000;total:10000;label-date:01/02/2003,label:musee de france,,,,
5235301,5915925232,Musée de la Coutellerie,,Place Charles de Gaulle,52800,Nogent,France,fr,open,48.0275986,5.3411994,,,,,2003,payant:4965;gratuit:863;total:5828;label-date:18/04/2002,label:musee de france,,,,
5145405,7030744259,Musée Hôtel le Vergeur,36,Place du Forum,51100,Reims,France,fr,open,49.2571018,4.0341284,,,,,2003,payant:5476;gratuit:6120;total:11596;label-date:01/02/2003,label:musee de france,,,,
5150702,,Musée de l'Argonne Viard-Morel,,,,SAINTE-MENEHOULD,France,fr,closed,,,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
2505607,7345774337,Muséum de Besançon,,Chemin de Ronde de la Citadelle,25000,Besançon,France,fr,open,47.2285217,6.034794,,,,,2003,payant:248552;gratuit:27617;total:276169;label-date:01/02/2003,label:musee de france,,,,
7055001,1592836,Musée Georges Garret,,Place du Trau,70000,Vesoul,France,fr,open,47.6238505,6.155568312596005,,,,,2003,payant:0;gratuit:5356;total:5356;label-date:01/02/2003,label:musee de france,,,,
3919801,946483217,Musée des Beaux-Arts,,Rue des Arènes,39100,Dole,France,fr,open,47.0896386,5.4891469,,,,,2003,payant:0;gratuit:17401;total:17401;label-date:01/02/2003,label:musee de france,,,,
3950002,151950172,La Grande Saline - Musée du Sel,,Place des Salines,39110,Salins-les-Bains,France,fr,closed,46.9376405,5.8761571935790275,http://www.salinesdesalins.com,+33 3 84 73 10 92,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,M0353,
9106401,7035962879,Musée Français de la Photographie,,Rue de Paris,91570,Bièvres,France,fr,open,48.762826,2.225102,,,,,2003,payant:1875;gratuit:3225;total:5100;label-date:01/02/2003,label:musee de france,,,,
9201203,2701140971,Musée Départemental Albert-Kahn,10,Rue du Port,92100,Boulogne-Billancourt,France,fr,open,48.8414886,2.2270833,,,,,2003,payant:57097;gratuit:14643;total:71740;label-date:01/02/2003,label:musee de france,,,,
7510512,7444,Paris,,,,Paris,France,fr,closed,48.8566969,2.3514616,http://www.paris.fr,,,,2003,payant:0;gratuit:0;total:;label-date:06/01/2002,label:musee de france,,Q90,,
7511603,,Musée des Arts Asiatiques Guimet,,,,PARIS,France,fr,open,,,,,,,2003,payant:192871;gratuit:119028;total:311899;label-date:06/01/2002,label:musee de france,,,,
7510106,7515426,Musée du Louvre,,Rue Croix des Petits Champs,75001,Paris,France,fr,open,48.8611473,2.33802768704666,,,,,2003,payant:3782240;gratuit:1944400;total:5726640;label-date:06/01/2002,label:musee de france,,,,
7702201,113288014,Musée Départemental de l'Ecole de Barbizon,92,Grande Rue,77630,Barbizon,France,fr,open,48.4461862,2.602608897820088,,,,,2003,payant:25684;gratuit:722;total:26406;label-date:01/02/2003,label:musee de france,,,,
7713201,373767052,Maison Natale de Louis Braille,,Rue Louis Braille,77700,Coupvray,France,fr,open,48.894502700000004,2.792033637344032,,,,,2003,payant:2176;gratuit:1389;total:3565;label-date:01/02/2003,label:musee de france,,,,
7714201,,Musée Municipal,,,,CRECY-LA-CHAPELLE,France,fr,closed,,,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
7753301,249312019,Musée Stéphane-Mallarmé,,Quai Stéphane Mallarmé,77870,Vulaines-sur-Seine,France,fr,open,48.43122295,2.747069924160446,http://www.seine-et-marne.fr/front/go.do?sid=mus_es_d_partementaux_112599978102422014,+33 1 64 23 73 27,,,2003,payant:2521;gratuit:620;total:3141;label-date:01/02/2003,label:musee de france,,,M0386,
9301301,,Musée de l'Air et de l'Espace,,,,LE BOURGET Cedex,France,fr,open,,,,,,,2003,payant:75867;gratuit:94953;total:170820;label-date:06/01/2002,label:musee de france,,,,
9403401,7676712,La Bièvre,,,41120,Monthou-sur-Bièvre,France,fr,open,47.4364694,1.3750271,,,,,2003,payant:0;gratuit:10000;total:10000;label-date:01/02/2003,label:musee de france,,Q15792770,,
9408101,791930774,Musée d'Art Contemporain du Val-de-Marne,,Place de la Libération,94400,Vitry-sur-Seine,France,fr,closed,48.79316085000001,2.3878633277728936,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
9535101,4542685707,Archéa,56,Rue de Paris,95380,Louvres,France,fr,open,49.041052,2.5072634,http://archea.roissypaysdefrance.fr,+33 1 34 09 01 02,,,2003,payant:747;gratuit:0;total:747;label-date:01/02/2003,label:musee de france,,Q2860590,,
7832201,413276082,Musée de la Toile de Jouy,54,Rue Charles de Gaulle,78350,Les Loges-en-Josas,France,fr,open,48.76918135,2.1520865703763596,,,,,2003,payant:13120;gratuit:1147;total:14267;label-date:01/02/2003,label:musee de france,,,,
7835601,823061902,Musée National de Port Royal des Champs,,Route Forestière de Font Couverte,78114,Trappes,France,fr,open,48.7479939,2.0152509,,,,,2003,payant:4961;gratuit:7891;total:12852;label-date:06/01/2002,label:musee de france,,,,
7842001,,Musée-Maison Maurice Ravel,,,,MONTFORT-L'AMAURY,France,fr,closed,,,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
7855102,1743396701,Musée Claude Debussy,38,Rue au Pain,78100,Saint-Germain-en-Laye,France,fr,closed,48.8968516,2.0926968,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,Q3329114,,
7855103,,Musée d'Archéologie Nationale (des origines à l'an mille) - Château de st-Germain-en-Laye,,,,SAINT-GERMAIN-EN-LAYE,France,fr,open,,,,,,,2003,payant:20467;gratuit:41292;total:61759;label-date:06/01/2002,label:musee de france,,,,
7857501,951328,Saint-Rémy-lès-Chevreuse,,,78470,Saint-Rémy-lès-Chevreuse,France,fr,open,48.7054888,2.071109,,,,,2003,payant:5051;gratuit:1170;total:6221;label-date:01/02/2003,label:musee de france,,Q794124,,
9741101,146919869,Musée Léon Dierx,,Rue Sainte Marie,97400,Saint-Denis,France,fr,open,-20.883840050000003,55.450058317623416,,,,,2003,payant:2080;gratuit:3665;total:5745;label-date:01/02/2003,label:musee de france,,Q3329255,,
1106901,842466709,Musée des Beaux-Arts,,Rue de Verdun,11000,Carcassonne,France,fr,open,43.212599,2.3550441,,,,,2003,payant:0;gratuit:24256;total:24256;label-date:01/02/2003,label:musee de france,,,,
1119401,186119163,Musée Municipal,,Route des Châteaux,11600,Lastours,France,fr,closed,43.3345386,2.378578108690959,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
3002801,3778245095,Musée Albert André,,Place Auguste Mallet,30200,Bagnols-sur-Cèze,France,fr,open,44.1619056,4.6203171,,,,,2003,payant:1715;gratuit:1234;total:2949;label-date:01/02/2003,label:musee de france,,,,
3018904,39707615,Musée du Vieux Nîmes,,Place Abbé Pierre,,Nîmes,France,fr,open,43.8379184,4.360406598453169,,,,,2003,payant:0;gratuit:8849;total:8849;label-date:01/02/2003,label:musee de france,,,,
3018901,1754343,Musée,,Rue de la Grille,30300,Beaucaire,France,fr,open,43.807104499999994,4.645857409267913,,,,,2003,payant:8214;gratuit:16162;total:24376;label-date:06/01/2002,label:musee de france;label:monuments-historiques;type:monument-historique,,Q22953563,,PA00103019
3033401,2910313011,Musée George Borias,,Promendade Racine,30700,Uzès,France,fr,open,44.0124548,4.422769,http://uzesmusee.blogspot.fr/,+33 4 66 22 40 23,,,2003,payant:991;gratuit:1046;total:2037;label-date:01/02/2003,label:musee de france,,,,
3411901,425241849,Musée de la Cloche et de la Sonnaille,,Avenue des Treize Vents,34600,Hérépian,France,fr,open,43.59457755,3.112557793850808,,,,,2003,payant:6725;gratuit:242;total:6967;label-date:01/02/2003,label:musee de france,,,,
3415301,78355378,Maison des Consuls,,Rue des Consuls,34270,Les Matelles,France,fr,open,43.73108725,3.809882717302635,http://www.cc-grandpicsaintloup.fr/-Maison-des-Consuls-.html,+33 4 99 63 25 46,,,2003,payant:707;gratuit:1379;total:2086;label-date:01/02/2003,label:musee de france,,,M0473,
3417209,598184808,Musée du Vieux Montpellier,,Place Pétrarque,34062,Montpellier,France,fr,open,43.6106627,3.8785261,,,,,2003,payant:0;gratuit:5054;total:5054;label-date:01/02/2003,label:musee de france,,,,
3417210,1226892,Musée Fabre,,Cour de la Mosaïque,34062,Montpellier,France,fr,closed,43.6117542,3.8801274326001858,http://museefabre.montpellier3m.fr/,+33 4 67 14 83 00,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,Q1519002,M0476,
3430101,2244412926,Musée Paul Valéry,,Rue François Desnoyer,34200,Sète,France,fr,open,43.3953827,3.6906637,,,,,2003,payant:6825;gratuit:11767;total:18592;label-date:01/02/2003,label:musee de france,,,,
6613605,81599130,Musée Archéologique de Ruscino,,Chemin de Château-Roussillon,66000,Perpignan,France,fr,closed,42.70817275,2.9460336688120714,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
6613602,4375669286,Musée des Monnaies et Médailles Joseph Puig,,Avenue de Grande-Bretagne,66000,Perpignan,France,fr,open,42.6994256,2.8833946,,,,,2003,payant:156;gratuit:1011;total:1167;label-date:01/02/2003,label:musee de france,,,,
6620501,188829574,Musée de Tautavel,,Avenue Louis Baixas,66720,Tautavel,France,fr,open,42.815132000000006,2.7501767068631207,,,,,2003,payant:94435;gratuit:11332;total:105767;label-date:01/02/2003,label:musee de france,,,,
5427401,99542401,Musée de l'Histoire du Fer,,Avenue Général de Gaulle,54140,Jarville-la-Malgrange,France,fr,open,48.666507499999994,6.208713471590913,,,,,2003,payant:8803;gratuit:0;total:8803;label-date:01/02/2003,label:musee de france,,,,
5535101,,Musée Jules Bastien-Lepage - Musée de la Fortification,,,,MONTMEDY,France,fr,open,,,,,,,2003,payant:17559;gratuit:650;total:18209;label-date:01/02/2003,label:musee de france,,,,
5552701,608529050,Musée d'Argonne,,Ruelle du Promenade,55270,Varennes-en-Argonne,France,fr,open,49.22527795,5.031545268167998,,,,,2003,payant:2459;gratuit:102;total:2561;label-date:01/02/2003,label:musee de france,,,,
5745601,228213586,Maison du Verre et du Cristal,,Place Robert Schuman,57960,Meisenthal,France,fr,open,48.96507149999999,7.352640225880503,,,,,2003,payant:15356;gratuit:667;total:16023;label-date:01/02/2003,label:musee de france,,,,
5730601,743473900,Musée des Mines de fer de Lorraine,,Rue du Musée,57700,Neufchef,France,fr,open,49.325366,6.0281510102739695,,,,,2003,payant:21159;gratuit:722;total:21881;label-date:01/02/2003,label:musee de france,,,,
5753701,823312790,Musée de la Mine - Carreau Wendel,,Rue Saint-Charles,57540,Petite-Rosselle,France,fr,open,49.2039277,6.8630557,,,,,2003,payant:3364;gratuit:866;total:4230;label-date:01/02/2003,label:musee de france,,,,
5754001,,Musée Militaire et Erckmann-Chatrian,,,,PHALSBOURG,France,fr,open,,,,,,,2003,payant:417;gratuit:0;total:417;label-date:01/02/2003,label:musee de france,,,,
5763101,,"Jardin d'Hiver, Musée de La Faïence",,,,SARREGUEMINES,France,fr,open,,,,,,,2003,payant:6461;gratuit:8282;total:14743;label-date:01/02/2003,label:musee de france,,,,
8835101,,Musée Louis Français,,,,PLOMBIERES-LES-BAINS,France,fr,open,,,,,,,2003,payant:104;gratuit:396;total:500;label-date:01/02/2003,label:musee de france,,,,
0916001,7228420483,Musée du Textile et du Peigne en Corne,65,Rue Jean Canal,09300,Lavelanet,France,fr,open,42.9296646,1.8454676,,,,,2003,payant:2500;gratuit:311;total:2811;label-date:01/02/2003,label:musee de france,,,,
0920701,3241536133,Château de Foix,,Rue du Rocher,09000,Foix,France,fr,open,42.9657002,1.6047597,https://musees-occitanie.fr/musees/chateau-des-comtes-de-foix,+33 5 61 05 10 10,,,2003,payant:29382;gratuit:0;total:29382;label-date:01/02/2003,label:musee de france;label:monuments-historiques;type:monument-historique,,Q1011806,M0543,PA00093793
1208901,4163135490,Musée Pierre Vetter,,Rue Emma Calvé,12300,Saint-Michel,France,fr,open,44.5542939,2.2583993,,+33 5 65 43 30 08,,museevetter.decazeville@wanadoo.fr,2003,payant:994;gratuit:222;total:1216;label-date:01/02/2003,label:musee de france,,,,
1209601,152864630,Musée du Rouergue,,Place Pierre Frontin,12500,Espalion,France,fr,open,44.5211405,2.7606325085458474,http://musees.aveyron.fr,+33 5 65 44 19 91,,,2003,payant:1064;gratuit:319;total:1383;label-date:01/02/2003,label:musee de france,,,M0547,
3220801,5101531521,Musée archéologique Eugène Camoreyt,,Place du Général de Gaulle,32700,Lectoure,France,fr,open,43.9336845,0.6235845,http://www.lectoure.fr/fr-musee+archeologique.html,,,,2003,payant:2982;gratuit:68;total:3050;label-date:01/02/2003,label:musee de france,,Q3329153,,
3225601,2923353853,Musée des Beaux-Arts et des Arts Décoratifs,,Rue de l'Évêché,32300,Mirande,France,fr,open,43.5153164,0.40345,,,,,2003,payant:648;gratuit:153;total:801;label-date:01/02/2003,label:musee de france,,,,
3156501,,Musée Municipal d'Art et d'Histoire,,,,SAINT-GAUDENS,France,fr,open,,,,,,,2003,payant:438;gratuit:1325;total:1763;label-date:01/02/2003,label:musee de france,,,,
3155509,134123637,Muséum d'Histoire Naturelle,,Allée des Justes des Nations,31400,Toulouse,France,fr,closed,43.59334975,1.4495300359978467,,,,,2003,payant:0;gratuit:0;total:;label-date:06/01/2002,label:musee de france,,,,
6505901,,Musée Bigourdan du Vieux Moulin,,,,BAGNERES-DE-BIGORRE,France,fr,closed,,,,,,,2003,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
6505902,70833199,Musée Salies,,Place des Thermes,65200,Bagnères-de-Bigorre,France,fr,open,43.06271375,0.14619557596196836,,,,,2003,payant:2173;gratuit:420;total:2593;label-date:01/02/2003,label:musee de france,,,,
6530601,,Musée-château Gaston Phébus,,,,MAUVEZIN,France,fr,open,,,,,,,2003,payant:26924;gratuit:0;total:26924;label-date:01/02/2003,label:musee de france,,,,
4610202,68383015,Musée Champollion,,Impasse Champollion,46100,Figeac,France,fr,open,44.60972575,2.0344712177978126,,,,,2003,payant:25201;gratuit:1347;total:26548;label-date:01/02/2003,label:musee de france,,,,
4618501,,Musée Gallo-Romain d'Uxellodunum,,,,MARTEL,France,fr,open,,,,,,,2003,payant:350;gratuit:0;total:350;label-date:01/02/2003,label:musee de france,,,,
4629901,,Musée Départemental de Cuzals,,,,SAULIAC-SUR-CELE,France,fr,open,,,,,,,2003,payant:14132;gratuit:2648;total:16780;label-date:01/02/2003,label:musee de france,,,,
8100401,34627060,Musée Toulouse Lautrec,,Promenade du Tarn,81000,Albi,France,fr,open,43.9293134,2.1428612931044957,,,,,2003,payant:108623;gratuit:23361;total:131984;label-date:01/02/2003,label:musee de france,,,,
8106501,1436215239,Musée Goya,1,Rue de l'Hôtel de Ville,81100,Castres,France,fr,open,43.6035253,2.2417743,,,,,2003,payant:19331;gratuit:17895;total:37226;label-date:06/01/2002,label:musee de france,,,,
8109101,379420307,Musée du protestantisme en Haut-Languedoc,,D 53,81260,Castres,France,fr,open,43.661023,2.449145648571428,,,,,2003,payant:1031;gratuit:462;total:1493;label-date:01/02/2003,label:musee de france,,,,
8114001,,Musée du Pays Vaurais,,,,LAVAUR,France,fr,open,,,,,,,2003,payant:3000;gratuit:1500;total:4500;label-date:01/02/2003,label:musee de france,,,,
8212102,127805191,Musée Ingres,,Rue Marie Lafon,82000,Montauban,France,fr,open,44.01688865,1.3514607739557976,,,,,2003,payant:12555;gratuit:25748;total:38303;label-date:06/01/2002,label:musee de france,,,,
8215501,6652846786,Musée de Préhistoire,,Place de la Halle,82140,Saint-Antonin-Noble-Val,France,fr,open,44.1518591,1.7565481,,,,,2003,payant:1300;gratuit:0;total:1300;label-date:01/02/2003,label:musee de france,,,,
5904301,81168271,Musée Benoît de Puydt,,Rue des Viviers,59270,Bailleul,France,fr,open,50.7407272,2.7345033127504697,,,,,2003,payant:2006;gratuit:1992;total:3998;label-date:01/02/2003,label:musee de france,,,,
5917801,83720907,Musée de la Chartreuse,,Rue des Chartreux,59500,Douai,France,fr,open,50.3746382,3.075940072347347,,,,,2003,payant:10564;gratuit:25887;total:36451;label-date:01/02/2003,label:musee de france,,,,
5918301,,Musée des Beaux-Arts,,,,DUNKERQUE,France,fr,open,,,,,,,2003,payant:4794;gratuit:12324;total:17118;label-date:01/02/2003,label:musee de france,,,,
5920501,1719221067,Musée Municipal d'Escaudain,,Rue Paul Bert,59124,Escaudain,France,fr,open,50.3330601,3.3443559,,,,,2003,payant:0;gratuit:1000;total:1000;label-date:01/02/2003,label:musee de france,,,,
5924901,4635200763,Heid des Fourmis,,,4845,Surister,België / Belgique / Belgien,be,open,50.5480195,5.9426894,,,,,2003,payant:48399;gratuit:0;total:48399;label-date:01/02/2003,label:musee de france,,,,
5927301,178161634,Musée du Dessin et de l'Estampe Originale,,Allée des Marronniers,59820,Gravelines,France,fr,open,50.986065999999994,2.123488242316782,,,,,2003,payant:7398;gratuit:3239;total:10637;label-date:01/02/2003,label:musee de france,,,,
5913601,75875248,Musée Matisse,,Rue Charles Seydoux,59360,Le Cateau-Cambrésis,France,fr,open,50.10631,3.5407261226588345,http://www.cg59.fr/FrontOffice/UserFiles/File/Musee_Matisse/default.html,+33 3 27 84 64 50,,,2003,payant:59267;gratuit:54324;total:113591;label-date:01/02/2003,label:musee de france,,,M0627,
5935003,41065833,Musée d'Histoire Naturelle et de Géologie,19,Rue de Bruxelles,59000,Lille,France,fr,open,50.6266587,3.06701952992126,,,,,2003,payant:21525;gratuit:27086;total:48611;label-date:01/02/2003,label:musee de france,,,,
